from,to
LOIA,LV-0010
LOIA,BG-0007
LOIA,LUCH
LOIA,SK-0075
LOIA,AL-0003
LOIA,SK-0048
LOIA,EHDL
LOIA,RO-0007
BG-0037,LDZA
BG-0037,LB45
BG-0037,LV-0051
BG-0037,BIBL
BG-0037,EGDA
BG-0037,BE-0029
BG-0037,EHDL
BG-0037,GB-OUK
BG-0037,LOWZ
BG-0037,HR-0016
BG-0037,RO-0003
BG-0037,EHMZ
BG-0037,EVLA
BG-0037,SK-0018
BG-0037,BG-0103
BG-0037,SK-0010
LROD,LUBM
LROD,LAVL
LROD,GB-1021
LROD,NL-0070
LROD,SK-0013
LROD,EBSP
LROD,LV-0044
LROD,LV-0053
LROD,IS-0004
LROD,KZ-0062
LROD,LUTR
LROD,RO-0001
LROD,LBSS
LROD,BIKF
LROD,BITN
LROD,BE-0029
LROD,GB-OUK
LROD,EBAV
LROD,LBKJ
LROD,LV-0013
LROD,GB-0897
LROD,EHNP
EBTR,SK-0075
EBTR,LDZJ
EBTR,GB-0011
EBTR,NL-0023
EBTR,HR-0009
EBTR,BG-0042
EBTR,LOLK
EBTR,BIFZ
EBTR,LDZK
EBTR,RO-0056
EBTR,AT-0024
EBTR,SK-0010
EBTR,IS-0003
EBTR,SK-0064
EBTR,LOWZ
EBTR,GB-0162
EBTR,GB-0603
EBTR,EBLE
EBTR,NL-0058
EBTR,LAKV
EBTR,GB-0937
EBTR,EBCI
GB-0302,SK-0048
GB-0302,SK-0046
GB-0302,LBBG
GB-0302,BIHL
GB-0302,NL-0071
GB-0302,BE-0007
GB-0302,LT-0012
GB-0302,RO-0003
GB-0302,EGCE
GB-0302,LOAN
GB-0302,LAKV
GB-0302,BIRK
GB-0302,EVEA
GB-0302,BIKF
GB-0302,LOAV
GB-0302,EHGG
GB-0302,LDZJ
BIKF,GB-0639
BIKF,MD-0003
BIKF,EBGB
BIKF,RO-0003
BIKF,EHMZ
BIKF,HR-0010
BIKF,LROD
BIKF,SK-0085
BIKF,GB-0302
BIKF,LOKM
BIKF,AL-0010
BIKF,HR-0001
BIKF,BIRG
BIKF,EVKA
BIKF,RO-0001
BIKF,BIHU
BIKE,LT-0012
BIKE,EHMZ
BIKE,LRPH
BIKE,BE-0029
BIKE,LV-0054
BIKE,NL-0072
BIKE,LDSB
BIKE,BG-0007
BIKE,LDPM
BIKE,LBPR
BIKE,UGMS
BIKE,AL-0003
BIKE,BG-0021
BIKE,EGSN
BIKE,BG-0082
BIKE,EBLE
BIKE,RO-0014
BIKE,IS-0004
BIKE,LV-0040
BIKE,X-VIE
BIKE,IS-0003
BIKE,EBLZ
BIKE,GB-0011
BIKE,EHGG
BIKE,RO-0056
